,AirT,PP2,PP7,WFPS25cm,NH4,NO3,DAF_TD,Year,DAF_SD,Month
2835,17.98012542136513,0.06585497270590238,32.4311849699165,0.4514925194447295,12.657238062661463,16.472969330527512,39.56082316611533,2013,51.44315917440354,5
728,6.192166666666666,39.625,57.86866666666668,0.6475064719427089,13.294994333333333,17.329735333333332,367.3333333333333,2014,308.6666666666667,4
1451,5.352808414234096,0.0,26.630011391271264,0.3888979011041227,4.222573048381701,2.498695415043989,331.1438317153181,2009,293.5017055018066,3
1188,-2.6,0.0,9.0,0.7486640781278092,11.19084,21.736928,264.0,2017,225.0,1
446,7.5,2.79,2.79,0.7459879347240144,9.527164,27.421803,307.0,2013,273.0,3
1324,10.24851264971862,1.2102622321468006,17.3170322991377,0.39874298390657015,5.890471058480854,4.674957886991493,503.62369910013734,2005,463.05924775034333,9
3093,20.611351730265994,30.335276498980065,54.667143644015454,0.41978174842855875,4.656874724859302,5.518947245849491,58.90908644633544,2010,49.90908644633544,5
2453,16.208580334281653,0.0,0.8621016304221485,0.2607940844028724,7.700196105622755,9.754081026011733,143.47398707595573,2005,62.13191201687045,5
3478,13.490135207838367,0.0,4.743599475377204,0.31404305986625297,5.387844564228703,5.124887915629977,345.46440945062517,2004,154.46440945062517,8
528,24.6,25.15,25.15,0.49805126358454377,12.013016,37.754298,75.0,2013,38.0,7
2826,7.550571225891789,0.470532015005921,7.19124249947348,0.395348143057444,7.637516446391531,8.62822614694198,190.15689274845334,2012,182.38784803080168,10
2491,25.2780186332531,0.1051050788399461,0.25,0.39223474346812864,13.081015607757584,17.4949641006329,50.65646233985207,2013,74.0312294241883,6
991,18.2,0.0,7.0,0.695695294257563,10.258598,25.299517,360.0,2016,313.0,4
3010,5.904999005144158,1.1555741842076745,3.0556518946734332,0.36581521739130435,9.620121501061,8.324012957789542,209.2848204812151,2008,194.26624955790038,11
942,-6.4,24.0,34.0,0.7301115469489317,10.353431,24.036544,307.0,2016,260.0,3
889,6.0,3.05,4.07,0.7351138093055155,9.223295,17.859964,227.0,2014,188.0,12
2133,16.453893671472414,0.0,0.410388945667783,0.48924824657546623,3.410793596702998,8.89141676648947,358.8281052431504,2007,318.89836835102636,4
1592,3.5885193918059644,0.4201746220355634,7.915692945713478,0.44272434899469565,5.379419048523351,25.1892547035265,325.77115397707803,2003,274.69653874957163,3
1805,19.170589450051267,0.0,12.455829716288894,0.2819404185763214,6.652610705075067,11.811910652412404,399.70811141995455,2009,360.44668726176036,7
322,8.4,59.18000000000001,68.06,0.7167601866368433,8.118527,22.372495,160.0,2012,126.0,10
978,0.4,9.0,27.0,0.7490795139749485,10.8531,24.267678,345.0,2016,298.0,4
1706,9.250961156325475,2.7931096444134105,17.40400568289715,0.3939051464812784,5.212929084723536,5.3840791870120235,356.34171916630885,2011,316.02628608971605,4
975,2.0,16.0,55.0,0.7499285475827739,10.796242,24.340603,342.0,2016,295.0,4
3103,18.251363918039832,0.008468345614350559,0.008468345614350559,0.3815349265055483,17.11141821037878,30.131615768117978,5.6403539719462294,2013,71.44035397194622,5
1284,23.3,9.0,11.0,0.5034427274261002,22.270345,33.547679,59.0,2017,17.0,7
2338,21.37726131043112,0.0,10.907845732070697,0.3969793262683452,5.0299073565153645,18.329790004861284,404.2891607428618,2006,364.2891607428618,6
1224,3.4,2.0,12.0,0.7582319178749544,10.435898,23.275702,314.0,2017,275.0,3
2381,21.95723269325555,21.437820591146554,25.4465757678429,0.33646280721076127,5.13525449842882,19.40008706817777,432.71680581646535,2005,389.31847561404953,7
108,10.33,0.0,0.51,0.628887741935484,17.4295,23.2265,314.0,2010,314.0,4
1749,10.95825417568158,0.01820602769355306,1.679412036347441,0.3498219979317206,6.8508536528186195,7.193571194144835,351.0326272897734,2006,311.0326272897734,4
596,16.7,3.05,3.05,0.43773452423265186,5.224403,16.159297,148.0,2013,111.0,10
3162,12.997945454337533,13.285555177973487,18.788566609877265,0.35796934256553153,4.2255994710177,13.23972205637605,166.2294869478714,2007,142.1474347393571,9
1101,21.8,0.0,1.0,0.5961992218646817,4.295441,13.342463,119.0,2016,80.0,9
483,22.1,4.06,60.7,0.7188401950950309,16.138009,40.237527,25.0,2013,354.0,5
1552,16.107141300607587,0.007942135948182395,0.045595859616183815,0.26216757246376815,10.789418498781579,5.132142323088063,413.0854815515864,2008,376.01799611612347,6
3269,25.463742735653902,0.0,0.1112038253447501,0.16678661624814872,6.970457877155818,8.267234184812352,74.6441477588968,2009,57.4728970631672,6
2285,16.948434161576813,0.0,15.000514413518985,0.5256902463127369,5.719344290523015,13.674597607145554,438.97935288389994,2006,392.77773156488274,7
2945,12.895542311676877,0.0,4.5531521669224375,0.39853237948607945,14.089430736724616,12.623222936985771,28.81691078943458,2007,7.9142355740666925,4
1879,5.654756512291442,1.4363263848377688,21.90536497771944,0.45182489547154103,5.306150588408357,6.036520110320461,525.564645998032,2006,486.5238261160263,10
3501,23.230263126004832,0.8864478763446284,11.447181755717821,0.31736730990284523,5.267566011452343,7.011701563662662,276.83887529368246,2004,85.83887529368249,6
985,17.5,0.0,15.0,0.708877205042924,10.441516,24.50721,352.0,2016,305.0,4
192,11.53111111111111,9.963333333333335,19.667777777777772,0.5004330679055634,12.586646787529084,20.285691461538462,189.77777777777777,2012,346.44444444444446,6
2201,4.966250669172573,0.07218414461506961,30.177988420659343,0.39565718497765306,5.5302496666706356,8.556893059514582,327.43162090854275,2010,285.1581045427138,3
279,22.9,2.03,12.95,0.35602099532013187,3.924931,17.985827,117.0,2012,83.0,9
3376,16.023027837947964,0.0,41.533058662273596,0.3838122775903034,6.682545638648265,8.422082694804851,106.210003026647,2012,96.04624886500737,7
2141,17.999904326913473,0.573942652644131,2.977049559672686,0.4591303911897378,4.066546529324322,6.357555698726772,368.586543622235,2007,330.23077357661896,5
271,23.9,0.0,0.0,0.38239874839119453,2.314865,17.222682,109.0,2012,75.0,8
2906,13.6568091627377,2.008736035097901,3.9922695130503514,0.3310123634775512,13.946535659466381,6.950777233650056,172.8200777050105,2009,163.0421252346628,10
3509,19.264187259765496,0.0,15.627882812217837,0.3475028079041361,4.627980268696679,5.816680069936801,308.3900579101568,2004,117.39005791015684,7
2419,7.442950985775723,4.5526587186609095,4.8905121680291925,0.37485826104167774,3.9897930217199855,6.448908983821706,703.9425794448573,2012,664.1148411102853,4
2982,20.315108562265767,0.0,0.5522221720220108,0.14946757537937755,6.755686901208433,11.116643926314877,119.837808384002,2007,97.08760241816574,7
981,5.3,3.0,41.0,0.7275556916940586,10.834562,24.253089,348.0,2016,301.0,4
2123,9.534447676217253,3.570502401611675,19.140912842069838,0.4084936594202899,5.075206359658723,5.445955791189698,526.0082735508478,2007,487.7347941371344,10
1071,21.0,8.0,33.0,0.5022943222804342,5.98479,25.147373,81.0,2016,42.0,7
848,12.2,0.0,6.6,0.5779909543489938,3.744023,12.913996,131.0,2014,92.0,9
2191,18.476956562914044,0.6375099342432684,3.755284769851439,0.35673008447232485,6.606747920489506,7.69665263648336,371.0316212188128,2006,331.0316212188128,5
2029,13.7058457175893,1.716413843743199,10.382952247682779,0.2954601029011528,3.632398690594034,4.735827929404513,498.09541155878094,2009,461.09541155878094,9
1282,22.4,0.0,25.0,0.5247353870705174,22.418589,34.216524,57.0,2017,15.0,7
573,17.0,0.0,0.0,0.4748586911971404,2.723073,13.334837,122.0,2013,85.0,9
1986,17.73302736487622,0.0,3.1226197894082404,0.30273101580657125,9.130292542140559,9.00025162066073,410.68587695087854,2008,372.81808080745805,6
1264,23.4,19.0,19.0,0.5984302209413428,6.601492,26.929281,37.0,2017,363.0,6
1399,13.618319449278486,2.1747607959852213,29.686204173077005,0.43074152933558274,5.658143134337019,6.594743573758262,335.97080418206195,2006,296.38686311723137,4
270,20.308,0.0,12.7,0.24477593033567308,7.427948400000001,9.785850428571433,401.4,2012,362.6,8
1855,14.638324935128416,0.23808218084096325,3.333150531773485,0.2697829670623179,3.732269936907976,4.751493837435189,493.43706169364765,2008,455.8746628412674,9
471,18.3,0.0,10.92,0.6418979424604575,17.627427,40.762024,10.0,2013,339.0,5
1343,21.214142186556302,16.138280411456982,18.720405277290098,0.2842651555330011,3.736261946447909,5.862925790660935,476.5983849346578,2003,426.89107752406176,8
3330,8.958963334546734,4.311653137719427,17.642355713156775,0.5310472755784443,10.390940499554752,5.550654930827861,203.5026895508109,2004,12.50268955081092,4
2847,9.141876718872652,2.5245299573340567,7.541653708291319,0.49797658745114814,4.217857528844755,4.861588034141984,177.5923105187842,2004,641.5923105187842,3
1433,28.04486031332971,4.777379067376138,16.26594956063755,0.2827514332315921,5.4265523610855615,13.499680878657907,443.81637765664414,2005,401.9447013623391,7
2366,19.512345090526143,0.5322050901101163,5.146333828568488,0.32098777552475644,4.550111846797253,14.934979700847563,397.0,2003,346.942580974297,6
2890,7.7318886013415415,5.6135198643388415,22.14827150212177,0.417416463441774,9.00515178340818,7.030719938630313,672.3807327405003,2007,632.5400224160501,2
274,20.3,10.92,10.92,0.4402595516956461,2.930706,17.013719,112.0,2012,78.0,8
1305,15.683668092178094,2.5727697248330177,70.28404228527901,0.3799339139198591,2.7631788100536823,4.653183322142881,476.9473817420016,2008,439.78952696800627,8
3205,17.566759807689376,6.046316342205274,62.465843481457796,0.4256823589562202,5.46004073876647,2.1131076851003945,223.65847211546765,2004,32.65847211546764,5
2356,8.960822801086035,1.4707423361948517,25.319882147478626,0.5069004562871501,4.79344756668151,4.265204584112791,512.0296934477941,2008,474.4386014821323,9
2018,9.616263641532608,1.3176019529129421,19.567929351410104,0.4318288252829749,5.707542514491223,4.505305004801408,505.90407811651767,2006,466.47530155147297,9
1092,18.1,0.0,98.0,0.7216949318909056,2.527226,12.743476,105.0,2016,66.0,8
2389,16.72335140041338,0.0,1.2037021773701524,0.2778038997678412,10.165137397203956,6.586990999849174,412.10795577406566,2008,374.77343918934025,6
3173,8.90845812298791,4.135892525749051,17.026721941711344,0.5310472755784443,10.366965997474715,5.57757711758987,203.15608515776017,2004,12.156085157760161,4
795,21.5,0.0,53.08,0.6416222248542099,18.030503,25.841153,63.0,2014,24.0,7
1135,9.4,18.0,21.0,0.725977771639622,9.847792,17.727482,157.0,2016,118.0,10
1782,22.852253604295676,1.1990718432075382,3.9112581552245893,0.15264212857753884,5.334367922264871,15.180649926962605,446.0,2003,396.6975744504107,7
682,-14.29,0.0,14.984,0.5016286155913979,11.777674,7.1363476666666665,305.0,2014,242.0,2
2898,3.034138841063786,3.7806616797739334,7.44813271506198,0.45597133749003577,6.211578886114523,13.216460186820004,634.593473993803,2011,596.5639443381913,2
2632,9.550993557899663,6.371947336077,24.858913924935177,0.5310472755784443,10.671973473838769,5.235068722000728,207.5656420640173,2004,16.565642064017297,4
1471,16.023824201825903,1.5994987058206303,15.11399099457022,0.26646776874748135,4.0346904861138135,5.978975893130581,501.03779119943505,2004,453.76072044890543,9
1053,23.2,7.0,4.0,0.504524362998528,25.543672,56.718362,63.0,2016,24.0,7
3051,14.62078373721151,0.0,31.570667825218493,0.4176216221478696,12.269814324769536,14.53499016167268,41.23209280597706,2011,28.87760381471273,5
874,7.2,3.3,3.3,0.6806922731966751,7.828716,15.394858,172.0,2014,133.0,10
3254,21.246002057001384,28.301776964773264,48.76869626191554,0.4198368252983575,3.86339786994772,4.829968954737856,63.32585243191306,2010,54.476337606572564,6
3521,24.18595380815577,0.15172669876384165,0.25,0.44715498200800546,15.29856796160002,19.02816987584369,40.21321947689947,2013,77.2387968749523,5
21,22.2,19.05,22.098,0.2926521739130435,3.831034375,6.056312500000001,474.0,2003,422.0,8
65,9.31,1.524,3.4290000000000003,0.40849365942028987,5.911673611111113,6.555493055555557,545.0,2006,505.0,11
2090,19.341618948382944,5.169391794887045,38.98193759572166,0.35230834923647647,3.6622647785575255,5.3827290573135915,464.3370768269259,2009,427.3370768269259,7
3259,15.19964549930934,0.0,49.249173639877014,0.4323868079230923,6.684618776281831,7.8542849792355005,104.31707632763482,2012,96.87396872582785,8
15,12.25,2.9083,50.520599999999995,0.5310472755784443,4.737583812260535,15.498681379561088,369.0,2003,317.0,5
2458,15.705191598101212,24.785687482666148,31.880512115688536,0.3822978110259579,9.72894319604648,11.127682639192596,192.48385931451963,2007,171.87928676509014,10
3551,6.939853540011758,0.1557323024767379,1.5814646049534757,0.5055700786829457,5.152357658183111,4.791383802645087,183.62123677436094,2004,574.6891782877302,5
250,26.7,0.0,6.35,0.33071876270984885,5.515403,61.344594,87.0,2012,53.0,8
2463,5.982111924502547,0.25771376204689045,8.129999999999999,0.4143390102118611,6.074508475254652,9.157524071165218,194.17075777915832,2013,186.77075777915834,10
911,-4.5,1.0,4.0,0.5588833800971148,10.738607,23.123175,266.0,2016,219.0,1
957,0.2,0.0,18.0,0.7345663023819923,10.440862,24.294252,324.0,2016,277.0,3
1132,10.4,0.0,12.0,0.6951805485180282,9.550903,17.515366,154.0,2016,115.0,10
1290,27.179549016846124,4.5621781501560985,18.063310857261598,0.320168247581658,5.5280072496093515,11.964667630329979,444.6108943084924,2006,404.78453251993085,8
1286,20.0,9.0,20.0,0.4930723786095955,24.280197,35.337144,61.0,2017,19.0,7
2791,17.611883780752304,20.054106447431643,24.20771265123362,0.34856467446173967,8.29473715124771,12.086204321726516,174.47658749494417,2007,153.0115714981799,9
1520,5.347157860897601,3.775238667196356,25.82811424302041,0.4425376562487787,3.7823789574552773,2.222499501779298,335.7157860897602,2009,298.7157860897602,4
174,3.3,6.35,7.109999999999999,0.7113805181559009,9.549558,25.390144,327.0,2012,292.0,3
1405,16.720987185152094,44.48989125455513,98.04733057119884,0.4112948320603909,5.2095755642674755,4.268813427596215,476.0900932354115,2006,436.36037294164595,8
2479,23.86814027642459,0.0,29.72973699188565,0.3173540021697838,3.2565455251544635,15.859698179646461,147.67008484564124,2007,122.67008484564124,8
1748,20.430750202237924,1.104183299189677,7.502271205196203,0.37200201213923445,8.893467602256607,12.608125889866086,435.2138866418008,2005,390.4465283395498,7
924,-9.6,1.0,5.0,0.660637356456476,10.597693,23.554108,286.0,2016,239.0,2
3218,13.523698473020861,0.29001704084105606,12.539592336191468,0.37828218981228984,4.677497109593944,4.449291355119861,367.2839707581993,2004,176.28397075819927,9
1722,19.672874729328747,0.5717152919084322,4.632701205190381,0.319470354731053,4.486158257261001,14.926076090687069,397.0,2003,346.1959314914942,6
605,8.4,4.0600000000000005,12.190000000000001,0.5946738324829607,6.425986,17.617861,165.0,2013,128.0,10
977,-2.5,8.0,29.0,0.7551861818544641,10.760387,24.258103,344.0,2016,297.0,4
2289,12.311336453853466,1.7550466899869255,23.769917090491504,0.4034801796340942,5.636161438701302,6.269550892849537,344.5670597000134,2008,304.5670597000134,4
1355,4.3664300488548,1.50844761271495,19.77290784036552,0.41440608684801683,5.648176457896541,6.836405722915434,530.4250598312289,2006,490.5158398578769,10
2719,6.117757984840112,4.956106938779149,5.548295991758525,0.39057524887000683,3.9332582244132777,6.019309332845027,695.4559006647386,2013,655.5409165785222,3
3151,16.672508449095012,0.0,39.164451655637436,0.39083256015379053,6.154446868888316,9.71488633650802,111.92952102374869,2011,100.5046816741044,8
107,14.55,0.0,1.78,0.32313677536231883,7.01599404761904,18.01472321428571,703.0,2010,666.0,4
3141,20.588314503122216,5.604079519810829,37.514931596656794,0.34964787754234766,3.9954328214808896,6.547517140914515,311.0448329253091,2004,120.0448329253091,7
2456,26.942425295288583,0.0,0.20136739605418186,0.23280948365777057,7.692335843813016,12.016289475769891,74.35562433262662,2011,63.53188901484102,6
2790,-3.5479831856010797,6.125995105794381,10.838425351232566,0.5446665580975049,5.56772285498545,9.370261684575212,591.4363076773762,2012,552.7732901946043,2
3292,13.765597214581081,15.876379022759956,20.365849650985698,0.3540527728317736,4.03009591045315,13.720309896636241,169.00217168938576,2007,144.00217168938576,9
2650,18.924462227532803,9.041384247220975,85.79443962202046,0.39979452687233946,2.4557664192021957,5.568625339185633,51.81621937690481,2010,42.95817057288826,6
1322,19.312510108202957,0.0,5.664494190500998,0.316137322706686,8.345162090807584,12.355844936109769,442.030154985857,2006,397.75631737978426,7
3175,1.6526710116273726,4.889687985574117,8.663224616128046,0.5172986220535606,5.4608117465855495,8.718099313054957,611.9636711829203,2012,573.6505519417201,2
798,16.7,1.27,11.68,0.6480203779170766,13.830229,23.737553,68.0,2014,29.0,7
2000,16.380085086416393,0.0,2.0467114430490083,0.37049811678826183,10.2156207171645,4.864132445489377,407.76235260637065,2009,370.76235260637065,6
2526,20.493452642225005,1.9515793380542918,7.120287489784033,0.2653048146286544,4.23296947740742,15.718551367857996,141.91154054871296,2007,116.91154054871296,8
1503,16.536097924405123,0.0,3.14746868885838,0.428760180066717,9.893653002838219,4.751694175308744,404.94545414268526,2009,367.94545414268526,6
2617,12.4071674090352,0.0,45.75044051064495,0.3563520622308341,4.025852258476667,10.468556216849496,712.0797991142576,2011,673.2638392914062,4
3429,18.376969236797702,0.4933392054535315,4.862602497623015,0.33808917761207624,7.538567522695195,8.192417062171636,140.14642023666102,2012,132.12489052900304,9
625,-1.0,6.35,28.450000000000003,0.7281384753181243,7.993705,18.251941,191.0,2013,154.0,11
2699,19.631712426072703,0.0,30.325219080248985,0.35288813920139844,6.29824995951516,10.078683907067791,41.891484503766804,2011,33.65877619063219,5
575,21.0,0.0,0.0,0.46001993676126857,3.030438,13.526734,124.0,2013,87.0,9
2058,5.43148940617758,0.0,31.224981320770656,0.386499342423092,4.900634596808929,3.4096175741810946,329.5702118764484,2010,290.7478707837847,3
2214,5.455597042109757,0.007222134827938262,35.24650856853104,0.38526169428104085,5.572527456137467,4.742618016878251,327.9431327966304,2011,287.715663983152,3
2539,21.612148799204984,0.0,4.603579043444633,0.23796611130783235,4.548264430449915,15.635682387388808,136.03054328983018,2007,111.03054328983018,7
2561,22.116733564827673,0.0,0.0,0.15156290886519183,8.647551615047732,7.3503987999368094,64.44270787504328,2007,39.44270787504328,5
2218,8.913118718873903,1.4818881497958172,25.738518906330892,0.5123642953344423,4.726918205297347,4.24772967333382,512.4755259918327,2008,475.0181837893825,9
2926,20.0192093737397,0.0,0.0,0.24272801000733454,12.182874989580373,12.455023318029479,49.90541150116622,2007,24.90541150116622,5
521,21.8,0.0,0.25,0.4877809061509405,18.50303,46.757038,68.0,2013,31.0,7
2952,18.604438314394024,0.0,4.258388406127289,0.33422596417279793,7.6671705538935635,8.04405498457566,138.88338486482078,2012,131.2323746675616,8
3067,16.48219345181375,30.585211486741148,37.19352492720647,0.3839386644371237,7.343336957075502,13.140278789055605,195.3903274093126,2007,170.3903274093126,9
1117,19.4,0.0,12.0,0.6297848849193235,7.32175,15.62239,135.0,2016,96.0,9
3470,22.234597540795285,1.3072137023458419,9.353093976101377,0.32579421982741386,5.605396455408364,6.620007931319053,273.507150955081,2004,82.50715095508099,6
64,4.2,1.397,19.430999999999997,0.4145905797101449,5.6853078703703765,6.905331018518519,531.0,2006,491.0,10
1340,3.7944898962749516,3.8128698701815815,7.937528902803753,0.5459535333959102,5.973411090907374,10.307013913379807,539.1484730021491,2012,499.3329143457813,1
2105,16.177321156007444,0.25795078070644406,2.520491670016039,0.3097994171657397,4.684461774051502,15.411748021314743,389.87466042279897,2003,337.87466042279897,5
1978,20.527245918806575,0.0,3.6457326233673824,0.2735087631367376,5.383271144549885,16.76173191915371,444.0862295940329,2003,392.0862295940329,7
858,11.3,0.76,0.76,0.5557210475272532,5.255177,13.980623,143.0,2014,104.0,9
2154,17.253983191042508,0.36612805796075815,2.8904579582257925,0.31187673444634795,4.598178001124495,15.268314748708208,391.9189554260301,2003,339.9189554260301,5
1438,8.86940132356461,1.5207703311197718,22.23102202558391,0.5121422069206922,4.570880909561258,4.999647381982149,515.5406622395434,2007,475.65192054039954,10
1482,21.851302533770898,0.0,4.62491256184089,0.19916947102932847,12.609415126567017,24.68012783886884,342.60293807479275,2012,326.0361400412489,6
1033,20.4,0.0,35.0,0.660617293481863,25.627675,38.011125,43.0,2016,4.0,6
1204,1.6,1.0,18.0,0.761193822945158,11.087873,22.017622,280.0,2017,241.0,2
3525,12.078708352568478,0.0,52.49034612130673,0.361443389398017,3.5675154033697467,9.311859747713642,713.4715747772522,2012,674.3772598218018,4
1842,3.133922268591755,3.8176226326649023,8.193259799270988,0.5053557953376974,5.5096345800213,11.687272823845614,545.6093952583536,2009,501.9238255927058,4
1432,9.518050616817133,2.2505215439334445,13.623500217863244,0.3823435027449137,5.542055535531183,5.51635686336941,355.03319273106354,2010,315.03319273106354,4
2221,24.43742100048149,2.808954038571135,10.123516051518518,0.2047795170790413,8.081945111984899,9.933697570684387,444.5798391668004,2007,406.0,7
3167,14.383967903169314,0.0,6.615833929723336,0.3829715168086348,12.336611658380189,11.604971139475545,30.093035614564492,2008,11.046541963021939,4
296,12.5,4.06,13.709999999999997,0.37913775175465536,6.376309,20.280086,134.0,2012,100.0,9
2950,13.760834780140033,4.274397101910289,6.9864421389227385,0.33494322667741716,12.309792721256358,7.961987338814471,169.25083081243577,2009,157.25415406217888,9
1631,20.785486105278054,0.0,1.1859948472265256,0.16576111920719486,5.327268186253819,16.192917558421136,445.3774305263903,2003,393.3774305263903,7
2252,5.649590643146318,0.13917649309275332,10.975037872872957,0.36304936304326607,4.519009357586065,3.4875040173380847,337.56705972371014,2010,298.8969418065971,4
902,-8.4,7.0,24.0,0.6468724444366627,10.707812,23.043027,256.0,2016,209.0,1
468,6.0,0.76,10.92,0.6493397629955096,15.88758,37.390049,7.0,2013,336.0,5
2828,15.498904499757321,11.447211338550067,62.901861803737404,0.4129845538028603,11.333304777586834,14.749593457583384,36.64034580300749,2011,28.512093789421797,5
2883,22.266038093481924,0.0,16.976612286261968,0.2990245830022523,3.3801331359478235,6.538327996684281,37.13555473235175,2009,27.412596159809087,5
3157,7.885569448823585,0.0,9.743014720074175,0.4823456080972362,6.8785518258683025,5.631784013992844,131.11553133814596,2004,651.120793700841,4
1953,23.768000000000004,0.0,4.58456946590433,0.11387011044911668,12.626097837422689,26.03475993816308,366.7196108086911,2012,327.9196108086911,7
464,18.124,0.0,0.0,0.37517535078979874,17.0110908,30.407602599999997,5.2,2013,71.0,5
1948,23.385894304603262,0.0,5.8756214149094985,0.12041830526578752,12.279982194857222,29.542477767826593,359.201369777133,2011,319.915829232347,6
997,8.4,11.0,18.0,0.7199615093141023,10.076196,25.401952,366.0,2016,319.0,5
14,13.38,0.0,0.0,0.3170398550724638,4.682690785972761,23.968702643222013,354.0,2003,302.0,4
2056,16.58049606674624,0.32753786994865836,10.475918492102101,0.25466061971444587,4.394962596631768,6.079041325612915,498.06323067684195,2003,449.1580766921048,9
1857,14.854941474434973,1.1276599030133745,2.4798908243863163,0.35225470559052696,7.643553985918492,5.084954314216746,388.120788165249,2008,350.7845517156743,6
1390,19.014642157927675,0.5430297104879862,3.4954616098689124,0.3152737589332838,4.4570786648822995,15.033759178485885,395.2619787808753,2003,343.2619787808753,5
1870,8.61125885189268,2.007986107136093,39.56259855782193,0.4549142006264233,4.587312203853453,5.676120949818841,511.12949348743473,2006,466.9532272060216,9
3311,18.66574495846355,0.1837977369608256,25.685518209244616,0.23567230277295392,6.633739641241687,7.64149109011241,101.20906569775035,2010,85.31867154942874,7
729,6.7,7.87,16.25,0.6333787402987564,9.839076,23.386228,360.0,2014,323.0,5
232,27.958333333333332,1.1433333333333333,1.1433333333333333,0.3219881164393675,8.471139666666668,115.18090483333333,72.33333333333333,2012,38.333333333333336,7
170,19.1,1.02,8.39,0.7067334504006194,10.103312,24.395334,313.0,2012,278.0,3
1559,17.77102812193392,1.27,4.697223734755643,0.3669617747215567,5.9640149848551225,6.668288682113964,381.16518623578526,2006,341.9771310742047,5
1984,9.885328313192492,1.4009027665665583,1.4009027665665583,0.4171225160097285,4.736410790261363,8.110922702019707,519.4960536506321,2003,468.7076405938746,9
2853,-5.551879020141505,6.605460112422731,11.673141203996773,0.5549285115890537,5.604976298397864,9.615679222515038,583.7075901358531,2013,544.9045295374865,2
1411,5.40439047451998,0.03868462070491002,20.473529650971905,0.382655472986529,4.038593605654209,2.4156846239151677,333.5473848281964,2009,296.08316937973746,4
3390,20.534498584730475,0.0,0.07691379837730687,0.12577268320576276,6.63879095396928,11.510697285103122,117.39525146388338,2007,92.70860397579094,7
1678,18.619786016115945,0.36833785904923916,4.343324281901522,0.40691021244486464,6.460189429351647,10.562273338444005,398.25982113835005,2005,352.5589268301003,6
1961,12.26357293246952,0.0,0.7328579339556929,0.3321032395043752,5.692032111029941,16.20399748885547,352.6102567624102,2004,306.16922971276944,4
1605,10.148722665437262,0.10828677394647246,0.21657354789294492,0.327603308339619,4.841277276800205,15.609316802096597,348.80223485056933,2006,302.0,4
2916,18.808860172673146,2.045556825238501,43.71299546572983,0.39427048706656537,6.151104640464041,10.81356764227025,60.413460408533766,2011,48.31733142079097,6
3479,9.59624467932544,5.320056641369506,14.264946640364407,0.39249346286053316,7.718991605239152,5.526254879227881,182.13811642135587,2006,431.85090720406856,6
1975,13.148804421129205,0.0,1.2070917593177357,0.41302904748693553,5.546742218317158,6.51638178481959,354.147550528116,2007,315.19673403748806,4
3046,18.774305229821806,0.0,4.3401633998281,0.31169780897584487,13.921901729030902,18.103040520142258,33.25712573822667,2007,11.85332534450578,4
222,30.7,0.0,0.51,0.37214017395976323,22.243027,111.512744,59.0,2012,25.0,7
3049,18.033335282946776,0.0,41.18907341595276,0.38603955053170325,9.051039652015893,12.340512493337817,49.89335132031585,2011,39.05835253498549,5
2091,26.580300448713775,10.875822999379844,19.2975875090468,0.28901865790196535,4.797044558673029,9.977346718169452,457.31314114775705,2004,412.4646520844326,8
1252,22.6,0.0,7.0,0.7549110709138388,16.994933,34.17214,7.0,2017,333.0,5
2041,11.440971063164362,4.121805742050383,26.430857751118772,0.3693934317747915,4.341627477018112,4.999611364219494,508.98206532929254,2007,469.1527515755043,9
3147,13.223407238546345,23.613391057430295,32.37047042235771,0.40613958089145513,7.3016528074548095,11.766881364507014,199.59343962982143,2008,179.75082765380955,10
2329,17.372842689846483,0.005622134904075834,11.991912246247013,0.3412116136594811,5.402470696947924,15.05364498568333,397.0,2005,356.8937549309466,6
2511,23.73710865179614,3.739090227144114,32.1699624731842,0.297242248398759,4.759799896294166,3.8340839379794955,61.47875675123484,2007,38.39378375617421,5
673,-13.9,2.0300000000000002,31.490000000000002,0.6968091119677011,9.223077,19.673953,247.0,2014,210.0,1
335,16.1,0.0,0.0,0.6178768268990958,9.339991,23.315986,187.0,2012,153.0,11
1400,9.886179162860481,0.4125581416524886,33.04182304279291,0.39825296422592,5.763948827291268,5.6738520329413085,331.2484893043503,2009,291.2484893043503,3
3486,5.179128002693563,1.4396910436148573,4.384147169726546,0.36847490474377587,10.988798355372325,5.631011990678003,196.4186497125849,2009,213.21101819352748,10
2987,23.663216941716932,0.6843469350575919,34.06844888262745,0.2886734385726497,4.762169363282917,3.903089646870947,60.29083219165017,2007,36.4255006850099,5
648,-5.4,3.56,8.63,0.6908474384887253,8.702854,19.231364,221.0,2013,184.0,12
2782,8.069796251725286,1.2173081028790804,6.803844839780393,0.5310472755784443,9.968858551600233,6.0246322002521975,197.4005625118402,2004,6.400562511840199,4
435,0.7,18.54,25.39,0.6506574772536022,9.312323,27.232943,296.0,2013,262.0,2
1210,2.4,0.0,34.0,0.7682289505147688,10.702943,22.818563,300.0,2017,261.0,3
205,24.4,0.0,0.0,0.6016458738743914,27.248845,51.836638,39.0,2012,5.0,6
1134,15.5,18.0,12.0,0.6867770542635351,9.745714,17.69091,156.0,2016,117.0,10
1923,18.86020164206743,0.5275123485305092,3.442392231974341,0.31497578060583953,4.469455538931528,15.0543337951177,394.9687372950647,2003,342.9687372950647,5
1019,20.7,1.0,22.0,0.6690270370622742,15.967535,37.075366,22.0,2016,349.0,5
